cutoff,frame,n_contacts,n_pairs,fraction,system
14.5,20,8,325,0.024615384615384615,scen
14.5,21,9,325,0.027692307692307693,scen
14.5,22,10,325,0.03076923076923077,scen
14.5,23,12,325,0.036923076923076927,scen
14.5,24,12,325,0.036923076923076927,scen
14.5,25,16,325,0.04923076923076923,scen
14.5,26,12,325,0.036923076923076927,scen
14.5,27,10,325,0.03076923076923077,scen
14.5,28,9,325,0.027692307692307693,scen
14.5,29,11,325,0.033846153846153845,scen
14.5,30,11,325,0.033846153846153845,scen
14.5,31,11,325,0.033846153846153845,scen
14.5,32,12,325,0.036923076923076927,scen
14.5,33,11,325,0.033846153846153845,scen
14.5,34,12,325,0.036923076923076927,scen
14.5,35,15,325,0.046153846153846156,scen
14.5,36,17,325,0.052307692307692305,scen
14.5,37,11,325,0.033846153846153845,scen
14.5,38,15,325,0.046153846153846156,scen
14.5,39,15,325,0.046153846153846156,scen
14.5,40,9,325,0.027692307692307693,scen
14.5,41,15,325,0.046153846153846156,scen
14.5,42,6,325,0.018461538461538463,scen
14.5,43,7,325,0.021538461538461538,scen
14.5,44,7,325,0.021538461538461538,scen
14.5,45,5,325,0.015384615384615385,scen
14.5,46,6,325,0.018461538461538463,scen
14.5,47,6,325,0.018461538461538463,scen
14.5,48,5,325,0.015384615384615385,scen
14.5,49,4,325,0.012307692307692308,scen
14.5,50,2,325,0.006153846153846154,scen
14.5,51,2,325,0.006153846153846154,scen
14.5,52,2,325,0.006153846153846154,scen
14.5,53,4,325,0.012307692307692308,scen
14.5,54,4,325,0.012307692307692308,scen
14.5,55,3,325,0.009230769230769232,scen
14.5,56,3,325,0.009230769230769232,scen
14.5,57,5,325,0.015384615384615385,scen
14.5,58,3,325,0.009230769230769232,scen
14.5,59,3,325,0.009230769230769232,scen
14.5,60,4,325,0.012307692307692308,scen
14.5,61,3,325,0.009230769230769232,scen
14.5,62,6,325,0.018461538461538463,scen
14.5,63,5,325,0.015384615384615385,scen
14.5,64,7,325,0.021538461538461538,scen
14.5,65,7,325,0.021538461538461538,scen
14.5,66,6,325,0.018461538461538463,scen
14.5,67,5,325,0.015384615384615385,scen
14.5,68,5,325,0.015384615384615385,scen
14.5,69,4,325,0.012307692307692308,scen
14.5,70,5,325,0.015384615384615385,scen
14.5,71,7,325,0.021538461538461538,scen
14.5,72,6,325,0.018461538461538463,scen
14.5,73,8,325,0.024615384615384615,scen
14.5,74,3,325,0.009230769230769232,scen
14.5,75,6,325,0.018461538461538463,scen
14.5,76,6,325,0.018461538461538463,scen
14.5,77,7,325,0.021538461538461538,scen
14.5,78,8,325,0.024615384615384615,scen
14.5,79,4,325,0.012307692307692308,scen
14.5,80,6,325,0.018461538461538463,scen
14.5,81,4,325,0.012307692307692308,scen
14.5,82,3,325,0.009230769230769232,scen
14.5,83,5,325,0.015384615384615385,scen
14.5,84,4,325,0.012307692307692308,scen
14.5,85,5,325,0.015384615384615385,scen
14.5,86,3,325,0.009230769230769232,scen
14.5,87,3,325,0.009230769230769232,scen
14.5,88,5,325,0.015384615384615385,scen
14.5,89,5,325,0.015384615384615385,scen
14.5,90,5,325,0.015384615384615385,scen
14.5,91,4,325,0.012307692307692308,scen
14.5,92,3,325,0.009230769230769232,scen
14.5,93,3,325,0.009230769230769232,scen
14.5,94,4,325,0.012307692307692308,scen
14.5,95,3,325,0.009230769230769232,scen
14.5,96,3,325,0.009230769230769232,scen
14.5,97,4,325,0.012307692307692308,scen
14.5,98,2,325,0.006153846153846154,scen
14.5,99,3,325,0.009230769230769232,scen
15.0,0,26,325,0.08,scen
15.0,1,12,325,0.036923076923076927,scen
15.0,2,13,325,0.04,scen
15.0,3,17,325,0.052307692307692305,scen
15.0,4,11,325,0.033846153846153845,scen
15.0,5,15,325,0.046153846153846156,scen
15.0,6,11,325,0.033846153846153845,scen
15.0,7,13,325,0.04,scen
15.0,8,18,325,0.055384615384615386,scen
15.0,9,12,325,0.036923076923076927,scen
15.0,10,13,325,0.04,scen
15.0,11,16,325,0.04923076923076923,scen
15.0,12,12,325,0.036923076923076927,scen
15.0,13,16,325,0.04923076923076923,scen
15.0,14,15,325,0.046153846153846156,scen
15.0,15,9,325,0.027692307692307693,scen
15.0,16,13,325,0.04,scen
15.0,17,10,325,0.03076923076923077,scen
15.0,18,13,325,0.04,scen
15.0,19,10,325,0.03076923076923077,scen
15.0,20,11,325,0.033846153846153845,scen
15.0,21,10,325,0.03076923076923077,scen
15.0,22,13,325,0.04,scen
15.0,23,13,325,0.04,scen
15.0,24,13,325,0.04,scen
15.0,25,17,325,0.052307692307692305,scen
15.0,26,13,325,0.04,scen
15.0,27,11,325,0.033846153846153845,scen
15.0,28,9,325,0.027692307692307693,scen
15.0,29,12,325,0.036923076923076927,scen
15.0,30,12,325,0.036923076923076927,scen
15.0,31,15,325,0.046153846153846156,scen
15.0,32,13,325,0.04,scen
15.0,33,12,325,0.036923076923076927,scen
15.0,34,13,325,0.04,scen
15.0,35,15,325,0.046153846153846156,scen
15.0,36,18,325,0.055384615384615386,scen
15.0,37,12,325,0.036923076923076927,scen
15.0,38,16,325,0.04923076923076923,scen
15.0,39,16,325,0.04923076923076923,scen
15.0,40,9,325,0.027692307692307693,scen
15.0,41,16,325,0.04923076923076923,scen
15.0,42,7,325,0.021538461538461538,scen
15.0,43,8,325,0.024615384615384615,scen
15.0,44,7,325,0.021538461538461538,scen
15.0,45,5,325,0.015384615384615385,scen
15.0,46,7,325,0.021538461538461538,scen
15.0,47,7,325,0.021538461538461538,scen
15.0,48,7,325,0.021538461538461538,scen
15.0,49,4,325,0.012307692307692308,scen
15.0,50,5,325,0.015384615384615385,scen
15.0,51,3,325,0.009230769230769232,scen
15.0,52,2,325,0.006153846153846154,scen
15.0,53,4,325,0.012307692307692308,scen
15.0,54,4,325,0.012307692307692308,scen
15.0,55,4,325,0.012307692307692308,scen
15.0,56,3,325,0.009230769230769232,scen
15.0,57,5,325,0.015384615384615385,scen
15.0,58,3,325,0.009230769230769232,scen
15.0,59,3,325,0.009230769230769232,scen
15.0,60,4,325,0.012307692307692308,scen
15.0,61,3,325,0.009230769230769232,scen
15.0,62,6,325,0.018461538461538463,scen
15.0,63,5,325,0.015384615384615385,scen
15.0,64,7,325,0.021538461538461538,scen
15.0,65,7,325,0.021538461538461538,scen
15.0,66,8,325,0.024615384615384615,scen
15.0,67,5,325,0.015384615384615385,scen
15.0,68,6,325,0.018461538461538463,scen
15.0,69,4,325,0.012307692307692308,scen
15.0,70,5,325,0.015384615384615385,scen
15.0,71,7,325,0.021538461538461538,scen
15.0,72,7,325,0.021538461538461538,scen
15.0,73,8,325,0.024615384615384615,scen
15.0,74,4,325,0.012307692307692308,scen
15.0,75,6,325,0.018461538461538463,scen
15.0,76,6,325,0.018461538461538463,scen
15.0,77,7,325,0.021538461538461538,scen
15.0,78,8,325,0.024615384615384615,scen
15.0,79,4,325,0.012307692307692308,scen
15.0,80,6,325,0.018461538461538463,scen
15.0,81,5,325,0.015384615384615385,scen
15.0,82,4,325,0.012307692307692308,scen
15.0,83,6,325,0.018461538461538463,scen
15.0,84,4,325,0.012307692307692308,scen
15.0,85,5,325,0.015384615384615385,scen
15.0,86,3,325,0.009230769230769232,scen
15.0,87,3,325,0.009230769230769232,scen
15.0,88,5,325,0.015384615384615385,scen
15.0,89,6,325,0.018461538461538463,scen
15.0,90,6,325,0.018461538461538463,scen
15.0,91,4,325,0.012307692307692308,scen
15.0,92,3,325,0.009230769230769232,scen
15.0,93,4,325,0.012307692307692308,scen
15.0,94,4,325,0.012307692307692308,scen
15.0,95,3,325,0.009230769230769232,scen
15.0,96,3,325,0.009230769230769232,scen
15.0,97,5,325,0.015384615384615385,scen
15.0,98,2,325,0.006153846153846154,scen
15.0,99,3,325,0.009230769230769232,scen
4.0,0,0,325,0.0,scf
4.0,1,0,325,0.0,scf
4.0,2,0,325,0.0,scf
4.0,3,0,325,0.0,scf
4.0,4,0,325,0.0,scf
4.0,5,0,325,0.0,scf
4.0,6,0,325,0.0,scf
4.0,7,0,325,0.0,scf
4.0,8,0,325,0.0,scf
4.0,9,0,325,0.0,scf
4.0,10,0,325,0.0,scf
4.0,11,0,325,0.0,scf
4.0,12,2,325,0.006153846153846154,scf
4.0,13,0,325,0.0,scf
4.0,14,1,325,0.003076923076923077,scf
4.0,15,0,325,0.0,scf
4.0,16,1,325,0.003076923076923077,scf
4.0,17,0,325,0.0,scf
4.0,18,0,325,0.0,scf
4.0,19,0,325,0.0,scf
4.0,20,1,325,0.003076923076923077,scf
4.0,21,0,325,0.0,scf
4.0,22,1,325,0.003076923076923077,scf
4.0,23,0,325,0.0,scf
4.0,24,0,325,0.0,scf
4.0,25,0,325,0.0,scf
4.0,26,0,325,0.0,scf
4.0,27,0,325,0.0,scf
4.0,28,0,325,0.0,scf
4.0,29,1,325,0.003076923076923077,scf
4.0,30,0,325,0.0,scf
4.0,31,0,325,0.0,scf
4.0,32,0,325,0.0,scf
4.0,33,0,325,0.0,scf
4.0,34,0,325,0.0,scf
4.0,35,0,325,0.0,scf
4.0,36,0,325,0.0,scf
4.0,37,0,325,0.0,scf
4.0,38,1,325,0.003076923076923077,scf
4.0,39,0,325,0.0,scf
4.0,40,0,325,0.0,scf
4.0,41,0,325,0.0,scf
4.0,42,1,325,0.003076923076923077,scf
4.0,43,0,325,0.0,scf
4.0,44,0,325,0.0,scf
4.0,45,0,325,0.0,scf
4.0,46,1,325,0.003076923076923077,scf
4.0,47,1,325,0.003076923076923077,scf
4.0,48,1,325,0.003076923076923077,scf
4.0,49,0,325,0.0,scf
4.0,50,0,325,0.0,scf
4.0,51,0,325,0.0,scf
4.0,52,1,325,0.003076923076923077,scf
4.0,53,0,325,0.0,scf
4.0,54,0,325,0.0,scf
4.0,55,0,325,0.0,scf
4.0,56,0,325,0.0,scf
4.0,57,0,325,0.0,scf
4.0,58,0,325,0.0,scf
4.0,59,1,325,0.003076923076923077,scf
4.0,60,0,325,0.0,scf
4.0,61,0,325,0.0,scf
4.0,62,0,325,0.0,scf
4.0,63,1,325,0.003076923076923077,scf
4.0,64,0,325,0.0,scf
4.0,65,0,325,0.0,scf
4.0,66,0,325,0.0,scf
4.0,67,0,325,0.0,scf
4.0,68,0,325,0.0,scf
4.0,69,0,325,0.0,scf
4.0,70,2,325,0.006153846153846154,scf
4.0,71,0,325,0.0,scf
4.0,72,1,325,0.003076923076923077,scf
4.0,73,1,325,0.003076923076923077,scf
4.0,74,0,325,0.0,scf
4.0,75,0,325,0.0,scf
4.0,76,0,325,0.0,scf
4.0,77,0,325,0.0,scf
4.0,78,0,325,0.0,scf
4.0,79,1,325,0.003076923076923077,scf
4.0,80,0,325,0.0,scf
4.0,81,0,325,0.0,scf
4.0,82,0,325,0.0,scf
4.0,83,0,325,0.0,scf
4.0,84,0,325,0.0,scf
4.0,85,0,325,0.0,scf
4.0,86,0,325,0.0,scf
4.0,87,1,325,0.003076923076923077,scf
4.0,88,0,325,0.0,scf
4.0,89,0,325,0.0,scf
4.0,90,1,325,0.003076923076923077,scf
4.0,91,0,325,0.0,scf
4.0,92,0,325,0.0,scf
4.0,93,0,325,0.0,scf
4.0,94,0,325,0.0,scf
4.0,95,2,325,0.006153846153846154,scf
4.0,96,0,325,0.0,scf
4.0,97,0,325,0.0,scf
4.0,98,0,325,0.0,scf
4.0,99,0,325,0.0,scf
4.5,0,0,325,0.0,scf
4.5,1,0,325,0.0,scf
4.5,2,0,325,0.0,scf
4.5,3,0,325,0.0,scf
4.5,4,0,325,0.0,scf
4.5,5,0,325,0.0,scf
4.5,6,0,325,0.0,scf
4.5,7,0,325,0.0,scf
4.5,8,0,325,0.0,scf
4.5,9,1,325,0.003076923076923077,scf
4.5,10,0,325,0.0,scf
4.5,11,0,325,0.0,scf
4.5,12,2,325,0.006153846153846154,scf
4.5,13,0,325,0.0,scf
4.5,14,1,325,0.003076923076923077,scf
4.5,15,0,325,0.0,scf
4.5,16,2,325,0.006153846153846154,scf
4.5,17,0,325,0.0,scf
4.5,18,0,325,0.0,scf
4.5,19,0,325,0.0,scf
4.5,20,1,325,0.003076923076923077,scf
4.5,21,0,325,0.0,scf
4.5,22,1,325,0.003076923076923077,scf
4.5,23,0,325,0.0,scf
4.5,24,0,325,0.0,scf
4.5,25,0,325,0.0,scf
4.5,26,0,325,0.0,scf
4.5,27,0,325,0.0,scf
4.5,28,0,325,0.0,scf
4.5,29,1,325,0.003076923076923077,scf
4.5,30,0,325,0.0,scf
4.5,31,0,325,0.0,scf
4.5,32,0,325,0.0,scf
4.5,33,1,325,0.003076923076923077,scf
4.5,34,0,325,0.0,scf
4.5,35,0,325,0.0,scf
4.5,36,1,325,0.003076923076923077,scf
4.5,37,0,325,0.0,scf
4.5,38,1,325,0.003076923076923077,scf
4.5,39,0,325,0.0,scf
4.5,40,0,325,0.0,scf
4.5,41,0,325,0.0,scf
4.5,42,1,325,0.003076923076923077,scf
4.5,43,1,325,0.003076923076923077,scf
4.5,44,0,325,0.0,scf
4.5,45,0,325,0.0,scf
4.5,46,2,325,0.006153846153846154,scf
4.5,47,1,325,0.003076923076923077,scf
4.5,48,1,325,0.003076923076923077,scf
4.5,49,0,325,0.0,scf
4.5,50,0,325,0.0,scf
4.5,51,0,325,0.0,scf
4.5,52,1,325,0.003076923076923077,scf
4.5,53,0,325,0.0,scf
4.5,54,0,325,0.0,scf
4.5,55,0,325,0.0,scf
4.5,56,0,325,0.0,scf
4.5,57,0,325,0.0,scf
4.5,58,0,325,0.0,scf
4.5,59,1,325,0.003076923076923077,scf
4.5,60,0,325,0.0,scf
4.5,61,0,325,0.0,scf
4.5,62,0,325,0.0,scf
4.5,63,1,325,0.003076923076923077,scf
4.5,64,0,325,0.0,scf
4.5,65,0,325,0.0,scf
4.5,66,0,325,0.0,scf
4.5,67,0,325,0.0,scf
4.5,68,0,325,0.0,scf
4.5,69,0,325,0.0,scf
4.5,70,2,325,0.006153846153846154,scf
4.5,71,0,325,0.0,scf
4.5,72,1,325,0.003076923076923077,scf
4.5,73,2,325,0.006153846153846154,scf
4.5,74,0,325,0.0,scf
4.5,75,0,325,0.0,scf
4.5,76,0,325,0.0,scf
4.5,77,0,325,0.0,scf
4.5,78,0,325,0.0,scf
4.5,79,2,325,0.006153846153846154,scf
4.5,80,0,325,0.0,scf
4.5,81,0,325,0.0,scf
4.5,82,0,325,0.0,scf
4.5,83,0,325,0.0,scf
4.5,84,0,325,0.0,scf
4.5,85,0,325,0.0,scf
4.5,86,0,325,0.0,scf
4.5,87,1,325,0.003076923076923077,scf
4.5,88,0,325,0.0,scf
4.5,89,0,325,0.0,scf
4.5,90,1,325,0.003076923076923077,scf
4.5,91,0,325,0.0,scf
4.5,92,0,325,0.0,scf
4.5,93,0,325,0.0,scf
4.5,94,1,325,0.003076923076923077,scf
4.5,95,2,325,0.006153846153846154,scf
4.5,96,0,325,0.0,scf
4.5,97,0,325,0.0,scf
4.5,98,0,325,0.0,scf
4.5,99,0,325,0.0,scf
5.0,0,1,325,0.003076923076923077,scf
5.0,1,0,325,0.0,scf
5.0,2,1,325,0.003076923076923077,scf
5.0,3,0,325,0.0,scf
5.0,4,0,325,0.0,scf
5.0,5,1,325,0.003076923076923077,scf
5.0,6,0,325,0.0,scf
5.0,7,0,325,0.0,scf
5.0,8,0,325,0.0,scf
5.0,9,1,325,0.003076923076923077,scf
5.0,10,0,325,0.0,scf
5.0,11,0,325,0.0,scf
5.0,12,2,325,0.006153846153846154,scf
5.0,13,1,325,0.003076923076923077,scf
5.0,14,1,325,0.003076923076923077,scf
5.0,15,0,325,0.0,scf
5.0,16,2,325,0.006153846153846154,scf
5.0,17,1,325,0.003076923076923077,scf
5.0,18,0,325,0.0,scf
5.0,19,0,325,0.0,scf
5.0,20,1,325,0.003076923076923077,scf
5.0,21,0,325,0.0,scf
5.0,22,2,325,0.006153846153846154,scf
5.0,23,0,325,0.0,scf
5.0,24,0,325,0.0,scf
5.0,25,0,325,0.0,scf
5.0,26,0,325,0.0,scf
5.0,27,0,325,0.0,scf
5.0,28,2,325,0.006153846153846154,scf
5.0,29,1,325,0.003076923076923077,scf
5.0,30,0,325,0.0,scf
5.0,31,0,325,0.0,scf
5.0,32,0,325,0.0,scf
5.0,33,1,325,0.003076923076923077,scf
5.0,34,0,325,0.0,scf
5.0,35,1,325,0.003076923076923077,scf
5.0,36,1,325,0.003076923076923077,scf
5.0,37,0,325,0.0,scf
5.0,38,1,325,0.003076923076923077,scf
5.0,39,0,325,0.0,scf
5.0,40,1,325,0.003076923076923077,scf
5.0,41,1,325,0.003076923076923077,scf
5.0,42,1,325,0.003076923076923077,scf
5.0,43,1,325,0.003076923076923077,scf
5.0,44,0,325,0.0,scf
5.0,45,2,325,0.006153846153846154,scf
5.0,46,4,325,0.012307692307692308,scf
5.0,47,1,325,0.003076923076923077,scf
5.0,48,1,325,0.003076923076923077,scf
5.0,49,0,325,0.0,scf
5.0,50,0,325,0.0,scf
5.0,51,0,325,0.0,scf
5.0,52,3,325,0.009230769230769232,scf
5.0,53,0,325,0.0,scf
5.0,54,0,325,0.0,scf
5.0,55,1,325,0.003076923076923077,scf
5.0,56,0,325,0.0,scf
5.0,57,0,325,0.0,scf
5.0,58,0,325,0.0,scf
5.0,59,1,325,0.003076923076923077,scf
5.0,60,0,325,0.0,scf
5.0,61,0,325,0.0,scf
5.0,62,1,325,0.003076923076923077,scf
5.0,63,1,325,0.003076923076923077,scf
5.0,64,0,325,0.0,scf
5.0,65,0,325,0.0,scf
5.0,66,0,325,0.0,scf
5.0,67,1,325,0.003076923076923077,scf
5.0,68,0,325,0.0,scf
5.0,69,0,325,0.0,scf
5.0,70,3,325,0.009230769230769232,scf
5.0,71,0,325,0.0,scf
5.0,72,1,325,0.003076923076923077,scf
5.0,73,2,325,0.006153846153846154,scf
5.0,74,2,325,0.006153846153846154,scf
5.0,75,0,325,0.0,scf
5.0,76,0,325,0.0,scf
5.0,77,0,325,0.0,scf
5.0,78,0,325,0.0,scf
5.0,79,2,325,0.006153846153846154,scf
5.0,80,0,325,0.0,scf
5.0,81,0,325,0.0,scf
5.0,82,0,325,0.0,scf
5.0,83,1,325,0.003076923076923077,scf
5.0,84,0,325,0.0,scf
5.0,85,0,325,0.0,scf
5.0,86,0,325,0.0,scf
5.0,87,1,325,0.003076923076923077,scf
5.0,88,0,325,0.0,scf
5.0,89,1,325,0.003076923076923077,scf
5.0,90,1,325,0.003076923076923077,scf
5.0,91,0,325,0.0,scf
5.0,92,0,325,0.0,scf
5.0,93,0,325,0.0,scf
5.0,94,1,325,0.003076923076923077,scf
5.0,95,2,325,0.006153846153846154,scf
5.0,96,0,325,0.0,scf
5.0,97,0,325,0.0,scf
5.0,98,0,325,0.0,scf
5.0,99,0,325,0.0,scf
5.5,0,2,325,0.006153846153846154,scf
5.5,1,1,325,0.003076923076923077,scf
5.5,2,3,325,0.009230769230769232,scf
5.5,3,0,325,0.0,scf
5.5,4,1,325,0.003076923076923077,scf
5.5,5,1,325,0.003076923076923077,scf
5.5,6,2,325,0.006153846153846154,scf
5.5,7,0,325,0.0,scf
5.5,8,0,325,0.0,scf
5.5,9,3,325,0.009230769230769232,scf
5.5,10,2,325,0.006153846153846154,scf
5.5,11,3,325,0.009230769230769232,scf
5.5,12,5,325,0.015384615384615385,scf
5.5,13,2,325,0.006153846153846154,scf
5.5,14,2,325,0.006153846153846154,scf
5.5,15,1,325,0.003076923076923077,scf
5.5,16,2,325,0.006153846153846154,scf
5.5,17,2,325,0.006153846153846154,scf
5.5,18,0,325,0.0,scf
5.5,19,1,325,0.003076923076923077,scf
5.5,20,1,325,0.003076923076923077,scf
5.5,21,1,325,0.003076923076923077,scf
5.5,22,3,325,0.009230769230769232,scf
5.5,23,0,325,0.0,scf
5.5,24,2,325,0.006153846153846154,scf
5.5,25,1,325,0.003076923076923077,scf
5.5,26,0,325,0.0,scf
5.5,27,0,325,0.0,scf
5.5,28,2,325,0.006153846153846154,scf
5.5,29,1,325,0.003076923076923077,scf
5.5,30,0,325,0.0,scf
5.5,31,2,325,0.006153846153846154,scf
5.5,32,0,325,0.0,scf
5.5,33,1,325,0.003076923076923077,scf
5.5,34,1,325,0.003076923076923077,scf
5.5,35,1,325,0.003076923076923077,scf
5.5,36,2,325,0.006153846153846154,scf
5.5,37,1,325,0.003076923076923077,scf
5.5,38,1,325,0.003076923076923077,scf
5.5,39,0,325,0.0,scf
5.5,40,1,325,0.003076923076923077,scf
5.5,41,1,325,0.003076923076923077,scf
5.5,42,1,325,0.003076923076923077,scf
5.5,43,1,325,0.003076923076923077,scf
5.5,44,0,325,0.0,scf
5.5,45,3,325,0.009230769230769232,scf
5.5,46,6,325,0.018461538461538463,scf
5.5,47,1,325,0.003076923076923077,scf
5.5,48,1,325,0.003076923076923077,scf
5.5,49,1,325,0.003076923076923077,scf
5.5,50,1,325,0.003076923076923077,scf
5.5,51,0,325,0.0,scf
5.5,52,4,325,0.012307692307692308,scf
5.5,53,0,325,0.0,scf
5.5,54,0,325,0.0,scf
5.5,55,1,325,0.003076923076923077,scf
5.5,56,0,325,0.0,scf
5.5,57,0,325,0.0,scf
5.5,58,1,325,0.003076923076923077,scf
5.5,59,1,325,0.003076923076923077,scf
5.5,60,1,325,0.003076923076923077,scf
5.5,61,0,325,0.0,scf
5.5,62,2,325,0.006153846153846154,scf
5.5,63,1,325,0.003076923076923077,scf
5.5,64,1,325,0.003076923076923077,scf
5.5,65,0,325,0.0,scf
5.5,66,1,325,0.003076923076923077,scf
5.5,67,1,325,0.003076923076923077,scf
5.5,68,0,325,0.0,scf
5.5,69,0,325,0.0,scf
5.5,70,3,325,0.009230769230769232,scf
5.5,71,0,325,0.0,scf
5.5,72,1,325,0.003076923076923077,scf
5.5,73,2,325,0.006153846153846154,scf
5.5,74,3,325,0.009230769230769232,scf
5.5,75,0,325,0.0,scf
5.5,76,0,325,0.0,scf
5.5,77,0,325,0.0,scf
5.5,78,0,325,0.0,scf
5.5,79,2,325,0.006153846153846154,scf
5.5,80,0,325,0.0,scf
5.5,81,0,325,0.0,scf
5.5,82,0,325,0.0,scf
5.5,83,2,325,0.006153846153846154,scf
5.5,84,0,325,0.0,scf
5.5,85,0,325,0.0,scf
5.5,86,0,325,0.0,scf
5.5,87,1,325,0.003076923076923077,scf
5.5,88,1,325,0.003076923076923077,scf
5.5,89,1,325,0.003076923076923077,scf
5.5,90,1,325,0.003076923076923077,scf
5.5,91,0,325,0.0,scf
5.5,92,0,325,0.0,scf
5.5,93,0,325,0.0,scf
5.5,94,1,325,0.003076923076923077,scf
5.5,95,2,325,0.006153846153846154,scf
5.5,96,0,325,0.0,scf
5.5,97,0,325,0.0,scf
5.5,98,0,325,0.0,scf
5.5,99,0,325,0.0,scf
6.0,0,3,325,0.009230769230769232,scf
6.0,1,2,325,0.006153846153846154,scf
6.0,2,5,325,0.015384615384615385,scf
6.0,3,1,325,0.003076923076923077,scf
6.0,4,2,325,0.006153846153846154,scf
6.0,5,1,325,0.003076923076923077,scf
6.0,6,2,325,0.006153846153846154,scf
6.0,7,1,325,0.003076923076923077,scf
6.0,8,0,325,0.0,scf
6.0,9,4,325,0.012307692307692308,scf
6.0,10,3,325,0.009230769230769232,scf
6.0,11,5,325,0.015384615384615385,scf
6.0,12,5,325,0.015384615384615385,scf
6.0,13,2,325,0.006153846153846154,scf
6.0,14,3,325,0.009230769230769232,scf
6.0,15,1,325,0.003076923076923077,scf
6.0,16,2,325,0.006153846153846154,scf
6.0,17,3,325,0.009230769230769232,scf
6.0,18,0,325,0.0,scf
6.0,19,2,325,0.006153846153846154,scf
6.0,20,2,325,0.006153846153846154,scf
6.0,21,3,325,0.009230769230769232,scf
6.0,22,4,325,0.012307692307692308,scf
6.0,23,0,325,0.0,scf
6.0,24,3,325,0.009230769230769232,scf
6.0,25,1,325,0.003076923076923077,scf
6.0,26,0,325,0.0,scf
6.0,27,0,325,0.0,scf
6.0,28,3,325,0.009230769230769232,scf
6.0,29,1,325,0.003076923076923077,scf
6.0,30,0,325,0.0,scf
6.0,31,3,325,0.009230769230769232,scf
6.0,32,1,325,0.003076923076923077,scf
6.0,33,3,325,0.009230769230769232,scf
6.0,34,1,325,0.003076923076923077,scf
6.0,35,1,325,0.003076923076923077,scf
6.0,36,2,325,0.006153846153846154,scf
6.0,37,1,325,0.003076923076923077,scf
6.0,38,2,325,0.006153846153846154,scf
6.0,39,1,325,0.003076923076923077,scf
6.0,40,1,325,0.003076923076923077,scf
6.0,41,1,325,0.003076923076923077,scf
6.0,42,1,325,0.003076923076923077,scf
6.0,43,1,325,0.003076923076923077,scf
6.0,44,2,325,0.006153846153846154,scf
6.0,45,5,325,0.015384615384615385,scf
6.0,46,8,325,0.024615384615384615,scf
6.0,47,1,325,0.003076923076923077,scf
6.0,48,1,325,0.003076923076923077,scf
6.0,49,2,325,0.006153846153846154,scf
6.0,50,1,325,0.003076923076923077,scf
6.0,51,1,325,0.003076923076923077,scf
6.0,52,4,325,0.012307692307692308,scf
6.0,53,0,325,0.0,scf
6.0,54,0,325,0.0,scf
6.0,55,1,325,0.003076923076923077,scf
6.0,56,1,325,0.003076923076923077,scf
6.0,57,1,325,0.003076923076923077,scf
6.0,58,1,325,0.003076923076923077,scf
6.0,59,1,325,0.003076923076923077,scf
6.0,60,1,325,0.003076923076923077,scf
6.0,61,0,325,0.0,scf
6.0,62,3,325,0.009230769230769232,scf
6.0,63,2,325,0.006153846153846154,scf
6.0,64,1,325,0.003076923076923077,scf
6.0,65,0,325,0.0,scf
6.0,66,1,325,0.003076923076923077,scf
6.0,67,2,325,0.006153846153846154,scf
6.0,68,0,325,0.0,scf
6.0,69,0,325,0.0,scf
6.0,70,3,325,0.009230769230769232,scf
6.0,71,1,325,0.003076923076923077,scf
6.0,72,1,325,0.003076923076923077,scf
6.0,73,2,325,0.006153846153846154,scf
6.0,74,3,325,0.009230769230769232,scf
6.0,75,1,325,0.003076923076923077,scf
6.0,76,1,325,0.003076923076923077,scf
6.0,77,0,325,0.0,scf
6.0,78,0,325,0.0,scf
6.0,79,2,325,0.006153846153846154,scf
6.0,80,2,325,0.006153846153846154,scf
6.0,81,1,325,0.003076923076923077,scf
6.0,82,0,325,0.0,scf
6.0,83,3,325,0.009230769230769232,scf
6.0,84,1,325,0.003076923076923077,scf
6.0,85,0,325,0.0,scf
6.0,86,1,325,0.003076923076923077,scf
6.0,87,1,325,0.003076923076923077,scf
6.0,88,1,325,0.003076923076923077,scf
6.0,89,1,325,0.003076923076923077,scf
6.0,90,1,325,0.003076923076923077,scf
6.0,91,1,325,0.003076923076923077,scf
6.0,92,0,325,0.0,scf
6.0,93,0,325,0.0,scf
6.0,94,1,325,0.003076923076923077,scf
6.0,95,3,325,0.009230769230769232,scf
6.0,96,0,325,0.0,scf
6.0,97,1,325,0.003076923076923077,scf
6.0,98,0,325,0.0,scf
6.0,99,0,325,0.0,scf
6.5,0,3,325,0.009230769230769232,scf
6.5,1,4,325,0.012307692307692308,scf
6.5,2,6,325,0.018461538461538463,scf
6.5,3,2,325,0.006153846153846154,scf
6.5,4,2,325,0.006153846153846154,scf
6.5,5,3,325,0.009230769230769232,scf
6.5,6,3,325,0.009230769230769232,scf
6.5,7,1,325,0.003076923076923077,scf
6.5,8,2,325,0.006153846153846154,scf
6.5,9,4,325,0.012307692307692308,scf
6.5,10,5,325,0.015384615384615385,scf
6.5,11,5,325,0.015384615384615385,scf
6.5,12,6,325,0.018461538461538463,scf
6.5,13,2,325,0.006153846153846154,scf
6.5,14,5,325,0.015384615384615385,scf
6.5,15,2,325,0.006153846153846154,scf
6.5,16,3,325,0.009230769230769232,scf
6.5,17,3,325,0.009230769230769232,scf
6.5,18,0,325,0.0,scf
