cutoff,frame,n_contacts,n_pairs,fraction,system
2.5,23,0,325,0.0,scm
2.5,24,0,325,0.0,scm
2.5,25,0,325,0.0,scm
2.5,26,0,325,0.0,scm
2.5,27,0,325,0.0,scm
2.5,28,0,325,0.0,scm
2.5,29,0,325,0.0,scm
2.5,30,0,325,0.0,scm
2.5,31,0,325,0.0,scm
2.5,32,0,325,0.0,scm
2.5,33,0,325,0.0,scm
2.5,34,0,325,0.0,scm
2.5,35,0,325,0.0,scm
2.5,36,0,325,0.0,scm
2.5,37,0,325,0.0,scm
2.5,38,0,325,0.0,scm
2.5,39,0,325,0.0,scm
2.5,40,0,325,0.0,scm
2.5,41,0,325,0.0,scm
2.5,42,0,325,0.0,scm
2.5,43,0,325,0.0,scm
2.5,44,0,325,0.0,scm
2.5,45,0,325,0.0,scm
2.5,46,0,325,0.0,scm
2.5,47,0,325,0.0,scm
2.5,48,0,325,0.0,scm
2.5,49,0,325,0.0,scm
2.5,50,0,325,0.0,scm
2.5,51,0,325,0.0,scm
2.5,52,0,325,0.0,scm
2.5,53,0,325,0.0,scm
2.5,54,0,325,0.0,scm
2.5,55,0,325,0.0,scm
2.5,56,0,325,0.0,scm
2.5,57,0,325,0.0,scm
2.5,58,0,325,0.0,scm
2.5,59,0,325,0.0,scm
2.5,60,0,325,0.0,scm
2.5,61,0,325,0.0,scm
2.5,62,0,325,0.0,scm
2.5,63,0,325,0.0,scm
2.5,64,0,325,0.0,scm
2.5,65,0,325,0.0,scm
2.5,66,0,325,0.0,scm
2.5,67,0,325,0.0,scm
2.5,68,0,325,0.0,scm
2.5,69,0,325,0.0,scm
2.5,70,0,325,0.0,scm
2.5,71,0,325,0.0,scm
2.5,72,0,325,0.0,scm
2.5,73,0,325,0.0,scm
2.5,74,0,325,0.0,scm
2.5,75,0,325,0.0,scm
2.5,76,0,325,0.0,scm
2.5,77,0,325,0.0,scm
2.5,78,0,325,0.0,scm
2.5,79,0,325,0.0,scm
2.5,80,0,325,0.0,scm
2.5,81,0,325,0.0,scm
2.5,82,0,325,0.0,scm
2.5,83,0,325,0.0,scm
2.5,84,0,325,0.0,scm
2.5,85,0,325,0.0,scm
2.5,86,0,325,0.0,scm
2.5,87,0,325,0.0,scm
2.5,88,0,325,0.0,scm
2.5,89,0,325,0.0,scm
2.5,90,0,325,0.0,scm
2.5,91,0,325,0.0,scm
2.5,92,0,325,0.0,scm
2.5,93,0,325,0.0,scm
2.5,94,0,325,0.0,scm
2.5,95,0,325,0.0,scm
2.5,96,0,325,0.0,scm
2.5,97,0,325,0.0,scm
2.5,98,0,325,0.0,scm
2.5,99,0,325,0.0,scm
2.75,0,0,325,0.0,scm
2.75,1,0,325,0.0,scm
2.75,2,0,325,0.0,scm
2.75,3,0,325,0.0,scm
2.75,4,0,325,0.0,scm
2.75,5,0,325,0.0,scm
2.75,6,0,325,0.0,scm
2.75,7,0,325,0.0,scm
2.75,8,0,325,0.0,scm
2.75,9,0,325,0.0,scm
2.75,10,0,325,0.0,scm
2.75,11,0,325,0.0,scm
2.75,12,0,325,0.0,scm
2.75,13,0,325,0.0,scm
2.75,14,0,325,0.0,scm
2.75,15,0,325,0.0,scm
2.75,16,0,325,0.0,scm
2.75,17,0,325,0.0,scm
2.75,18,0,325,0.0,scm
2.75,19,0,325,0.0,scm
2.75,20,0,325,0.0,scm
2.75,21,0,325,0.0,scm
2.75,22,0,325,0.0,scm
2.75,23,0,325,0.0,scm
2.75,24,0,325,0.0,scm
2.75,25,0,325,0.0,scm
2.75,26,0,325,0.0,scm
2.75,27,0,325,0.0,scm
2.75,28,0,325,0.0,scm
2.75,29,0,325,0.0,scm
2.75,30,0,325,0.0,scm
2.75,31,0,325,0.0,scm
2.75,32,0,325,0.0,scm
2.75,33,0,325,0.0,scm
2.75,34,0,325,0.0,scm
2.75,35,0,325,0.0,scm
2.75,36,0,325,0.0,scm
2.75,37,0,325,0.0,scm
2.75,38,0,325,0.0,scm
2.75,39,0,325,0.0,scm
2.75,40,0,325,0.0,scm
2.75,41,0,325,0.0,scm
2.75,42,0,325,0.0,scm
2.75,43,0,325,0.0,scm
2.75,44,0,325,0.0,scm
2.75,45,0,325,0.0,scm
2.75,46,0,325,0.0,scm
2.75,47,0,325,0.0,scm
2.75,48,0,325,0.0,scm
2.75,49,0,325,0.0,scm
2.75,50,0,325,0.0,scm
2.75,51,0,325,0.0,scm
2.75,52,0,325,0.0,scm
2.75,53,0,325,0.0,scm
2.75,54,0,325,0.0,scm
2.75,55,0,325,0.0,scm
2.75,56,0,325,0.0,scm
2.75,57,0,325,0.0,scm
2.75,58,0,325,0.0,scm
2.75,59,0,325,0.0,scm
2.75,60,0,325,0.0,scm
2.75,61,0,325,0.0,scm
2.75,62,0,325,0.0,scm
2.75,63,0,325,0.0,scm
2.75,64,0,325,0.0,scm
2.75,65,0,325,0.0,scm
2.75,66,0,325,0.0,scm
2.75,67,0,325,0.0,scm
2.75,68,0,325,0.0,scm
2.75,69,0,325,0.0,scm
2.75,70,0,325,0.0,scm
2.75,71,0,325,0.0,scm
2.75,72,0,325,0.0,scm
2.75,73,0,325,0.0,scm
2.75,74,0,325,0.0,scm
2.75,75,0,325,0.0,scm
2.75,76,0,325,0.0,scm
2.75,77,0,325,0.0,scm
2.75,78,0,325,0.0,scm
2.75,79,0,325,0.0,scm
2.75,80,0,325,0.0,scm
2.75,81,0,325,0.0,scm
2.75,82,0,325,0.0,scm
2.75,83,0,325,0.0,scm
2.75,84,0,325,0.0,scm
2.75,85,0,325,0.0,scm
2.75,86,0,325,0.0,scm
2.75,87,0,325,0.0,scm
2.75,88,0,325,0.0,scm
2.75,89,0,325,0.0,scm
2.75,90,0,325,0.0,scm
2.75,91,0,325,0.0,scm
2.75,92,0,325,0.0,scm
2.75,93,0,325,0.0,scm
2.75,94,0,325,0.0,scm
2.75,95,0,325,0.0,scm
2.75,96,0,325,0.0,scm
2.75,97,0,325,0.0,scm
2.75,98,0,325,0.0,scm
2.75,99,0,325,0.0,scm
3.0,0,0,325,0.0,scm
3.0,1,0,325,0.0,scm
3.0,2,0,325,0.0,scm
3.0,3,0,325,0.0,scm
3.0,4,0,325,0.0,scm
3.0,5,0,325,0.0,scm
3.0,6,0,325,0.0,scm
3.0,7,0,325,0.0,scm
3.0,8,0,325,0.0,scm
3.0,9,0,325,0.0,scm
3.0,10,0,325,0.0,scm
3.0,11,0,325,0.0,scm
3.0,12,0,325,0.0,scm
3.0,13,0,325,0.0,scm
3.0,14,0,325,0.0,scm
3.0,15,0,325,0.0,scm
3.0,16,0,325,0.0,scm
3.0,17,0,325,0.0,scm
3.0,18,0,325,0.0,scm
3.0,19,0,325,0.0,scm
3.0,20,0,325,0.0,scm
3.0,21,0,325,0.0,scm
3.0,22,0,325,0.0,scm
3.0,23,0,325,0.0,scm
3.0,24,0,325,0.0,scm
3.0,25,0,325,0.0,scm
3.0,26,0,325,0.0,scm
3.0,27,0,325,0.0,scm
3.0,28,0,325,0.0,scm
3.0,29,0,325,0.0,scm
3.0,30,0,325,0.0,scm
3.0,31,0,325,0.0,scm
3.0,32,0,325,0.0,scm
3.0,33,0,325,0.0,scm
3.0,34,0,325,0.0,scm
3.0,35,0,325,0.0,scm
3.0,36,0,325,0.0,scm
3.0,37,0,325,0.0,scm
3.0,38,0,325,0.0,scm
3.0,39,0,325,0.0,scm
3.0,40,0,325,0.0,scm
3.0,41,0,325,0.0,scm
3.0,42,0,325,0.0,scm
3.0,43,0,325,0.0,scm
3.0,44,0,325,0.0,scm
3.0,45,0,325,0.0,scm
3.0,46,0,325,0.0,scm
3.0,47,0,325,0.0,scm
3.0,48,0,325,0.0,scm
3.0,49,0,325,0.0,scm
3.0,50,0,325,0.0,scm
3.0,51,0,325,0.0,scm
3.0,52,0,325,0.0,scm
3.0,53,0,325,0.0,scm
3.0,54,0,325,0.0,scm
3.0,55,0,325,0.0,scm
3.0,56,0,325,0.0,scm
3.0,57,0,325,0.0,scm
3.0,58,0,325,0.0,scm
3.0,59,0,325,0.0,scm
3.0,60,0,325,0.0,scm
3.0,61,0,325,0.0,scm
3.0,62,0,325,0.0,scm
3.0,63,0,325,0.0,scm
3.0,64,0,325,0.0,scm
3.0,65,0,325,0.0,scm
3.0,66,0,325,0.0,scm
3.0,67,0,325,0.0,scm
3.0,68,0,325,0.0,scm
3.0,69,0,325,0.0,scm
3.0,70,0,325,0.0,scm
3.0,71,0,325,0.0,scm
3.0,72,0,325,0.0,scm
3.0,73,0,325,0.0,scm
3.0,74,0,325,0.0,scm
3.0,75,0,325,0.0,scm
3.0,76,0,325,0.0,scm
3.0,77,0,325,0.0,scm
3.0,78,0,325,0.0,scm
3.0,79,0,325,0.0,scm
3.0,80,0,325,0.0,scm
3.0,81,0,325,0.0,scm
3.0,82,0,325,0.0,scm
3.0,83,0,325,0.0,scm
3.0,84,0,325,0.0,scm
3.0,85,0,325,0.0,scm
3.0,86,0,325,0.0,scm
3.0,87,0,325,0.0,scm
3.0,88,0,325,0.0,scm
3.0,89,0,325,0.0,scm
3.0,90,0,325,0.0,scm
3.0,91,0,325,0.0,scm
3.0,92,0,325,0.0,scm
3.0,93,0,325,0.0,scm
3.0,94,0,325,0.0,scm
3.0,95,0,325,0.0,scm
3.0,96,0,325,0.0,scm
3.0,97,0,325,0.0,scm
3.0,98,0,325,0.0,scm
3.0,99,0,325,0.0,scm
3.25,0,0,325,0.0,scm
3.25,1,0,325,0.0,scm
3.25,2,0,325,0.0,scm
3.25,3,0,325,0.0,scm
3.25,4,0,325,0.0,scm
3.25,5,0,325,0.0,scm
3.25,6,0,325,0.0,scm
3.25,7,0,325,0.0,scm
3.25,8,0,325,0.0,scm
3.25,9,0,325,0.0,scm
3.25,10,0,325,0.0,scm
3.25,11,0,325,0.0,scm
3.25,12,0,325,0.0,scm
3.25,13,0,325,0.0,scm
3.25,14,0,325,0.0,scm
3.25,15,0,325,0.0,scm
3.25,16,0,325,0.0,scm
3.25,17,0,325,0.0,scm
3.25,18,0,325,0.0,scm
3.25,19,0,325,0.0,scm
3.25,20,0,325,0.0,scm
3.25,21,0,325,0.0,scm
3.25,22,0,325,0.0,scm
3.25,23,0,325,0.0,scm
3.25,24,0,325,0.0,scm
3.25,25,0,325,0.0,scm
3.25,26,0,325,0.0,scm
3.25,27,0,325,0.0,scm
3.25,28,0,325,0.0,scm
3.25,29,0,325,0.0,scm
3.25,30,0,325,0.0,scm
3.25,31,0,325,0.0,scm
3.25,32,0,325,0.0,scm
3.25,33,0,325,0.0,scm
3.25,34,0,325,0.0,scm
3.25,35,0,325,0.0,scm
3.25,36,0,325,0.0,scm
3.25,37,0,325,0.0,scm
3.25,38,0,325,0.0,scm
3.25,39,0,325,0.0,scm
3.25,40,0,325,0.0,scm
3.25,41,0,325,0.0,scm
3.25,42,0,325,0.0,scm
3.25,43,0,325,0.0,scm
3.25,44,0,325,0.0,scm
3.25,45,0,325,0.0,scm
3.25,46,0,325,0.0,scm
3.25,47,0,325,0.0,scm
3.25,48,0,325,0.0,scm
3.25,49,0,325,0.0,scm
3.25,50,0,325,0.0,scm
3.25,51,0,325,0.0,scm
3.25,52,0,325,0.0,scm
3.25,53,0,325,0.0,scm
3.25,54,0,325,0.0,scm
3.25,55,0,325,0.0,scm
3.25,56,0,325,0.0,scm
3.25,57,0,325,0.0,scm
3.25,58,0,325,0.0,scm
3.25,59,0,325,0.0,scm
3.25,60,0,325,0.0,scm
3.25,61,0,325,0.0,scm
3.25,62,0,325,0.0,scm
3.25,63,0,325,0.0,scm
3.25,64,0,325,0.0,scm
3.25,65,0,325,0.0,scm
3.25,66,0,325,0.0,scm
3.25,67,0,325,0.0,scm
3.25,68,0,325,0.0,scm
3.25,69,0,325,0.0,scm
3.25,70,0,325,0.0,scm
3.25,71,0,325,0.0,scm
3.25,72,0,325,0.0,scm
3.25,73,0,325,0.0,scm
3.25,74,0,325,0.0,scm
3.25,75,0,325,0.0,scm
3.25,76,0,325,0.0,scm
3.25,77,0,325,0.0,scm
3.25,78,0,325,0.0,scm
3.25,79,0,325,0.0,scm
3.25,80,0,325,0.0,scm
3.25,81,0,325,0.0,scm
3.25,82,0,325,0.0,scm
3.25,83,0,325,0.0,scm
3.25,84,0,325,0.0,scm
3.25,85,0,325,0.0,scm
3.25,86,0,325,0.0,scm
3.25,87,0,325,0.0,scm
3.25,88,0,325,0.0,scm
3.25,89,0,325,0.0,scm
3.25,90,0,325,0.0,scm
3.25,91,0,325,0.0,scm
3.25,92,0,325,0.0,scm
3.25,93,0,325,0.0,scm
3.25,94,0,325,0.0,scm
3.25,95,0,325,0.0,scm
3.25,96,0,325,0.0,scm
3.25,97,0,325,0.0,scm
3.25,98,0,325,0.0,scm
3.25,99,0,325,0.0,scm
3.5,0,1,325,0.003076923076923077,scm
3.5,1,0,325,0.0,scm
3.5,2,0,325,0.0,scm
3.5,3,1,325,0.003076923076923077,scm
3.5,4,0,325,0.0,scm
3.5,5,1,325,0.003076923076923077,scm
3.5,6,0,325,0.0,scm
3.5,7,0,325,0.0,scm
3.5,8,0,325,0.0,scm
3.5,9,0,325,0.0,scm
3.5,10,0,325,0.0,scm
3.5,11,0,325,0.0,scm
3.5,12,0,325,0.0,scm
3.5,13,0,325,0.0,scm
3.5,14,0,325,0.0,scm
3.5,15,0,325,0.0,scm
3.5,16,2,325,0.006153846153846154,scm
3.5,17,1,325,0.003076923076923077,scm
3.5,18,1,325,0.003076923076923077,scm
3.5,19,0,325,0.0,scm
3.5,20,0,325,0.0,scm
3.5,21,1,325,0.003076923076923077,scm
3.5,22,0,325,0.0,scm
3.5,23,0,325,0.0,scm
3.5,24,0,325,0.0,scm
3.5,25,0,325,0.0,scm
3.5,26,0,325,0.0,scm
3.5,27,0,325,0.0,scm
3.5,28,1,325,0.003076923076923077,scm
3.5,29,0,325,0.0,scm
3.5,30,0,325,0.0,scm
3.5,31,0,325,0.0,scm
3.5,32,0,325,0.0,scm
3.5,33,1,325,0.003076923076923077,scm
3.5,34,0,325,0.0,scm
3.5,35,0,325,0.0,scm
3.5,36,0,325,0.0,scm
3.5,37,0,325,0.0,scm
3.5,38,0,325,0.0,scm
3.5,39,0,325,0.0,scm
3.5,40,0,325,0.0,scm
3.5,41,0,325,0.0,scm
3.5,42,0,325,0.0,scm
3.5,43,0,325,0.0,scm
3.5,44,1,325,0.003076923076923077,scm
3.5,45,0,325,0.0,scm
3.5,46,0,325,0.0,scm
3.5,47,0,325,0.0,scm
3.5,48,0,325,0.0,scm
3.5,49,0,325,0.0,scm
3.5,50,2,325,0.006153846153846154,scm
3.5,51,0,325,0.0,scm
3.5,52,0,325,0.0,scm
3.5,53,1,325,0.003076923076923077,scm
3.5,54,1,325,0.003076923076923077,scm
3.5,55,0,325,0.0,scm
3.5,56,0,325,0.0,scm
3.5,57,0,325,0.0,scm
3.5,58,0,325,0.0,scm
3.5,59,0,325,0.0,scm
3.5,60,0,325,0.0,scm
3.5,61,1,325,0.003076923076923077,scm
3.5,62,0,325,0.0,scm
3.5,63,0,325,0.0,scm
3.5,64,0,325,0.0,scm
3.5,65,0,325,0.0,scm
3.5,66,0,325,0.0,scm
3.5,67,0,325,0.0,scm
3.5,68,0,325,0.0,scm
3.5,69,0,325,0.0,scm
3.5,70,0,325,0.0,scm
3.5,71,0,325,0.0,scm
3.5,72,0,325,0.0,scm
3.5,73,0,325,0.0,scm
3.5,74,0,325,0.0,scm
3.5,75,1,325,0.003076923076923077,scm
3.5,76,0,325,0.0,scm
3.5,77,0,325,0.0,scm
3.5,78,0,325,0.0,scm
3.5,79,0,325,0.0,scm
3.5,80,0,325,0.0,scm
3.5,81,0,325,0.0,scm
3.5,82,1,325,0.003076923076923077,scm
3.5,83,0,325,0.0,scm
3.5,84,0,325,0.0,scm
3.5,85,0,325,0.0,scm
3.5,86,0,325,0.0,scm
3.5,87,0,325,0.0,scm
3.5,88,0,325,0.0,scm
3.5,89,0,325,0.0,scm
3.5,90,0,325,0.0,scm
3.5,91,0,325,0.0,scm
3.5,92,0,325,0.0,scm
3.5,93,0,325,0.0,scm
3.5,94,0,325,0.0,scm
3.5,95,0,325,0.0,scm
3.5,96,1,325,0.003076923076923077,scm
3.5,97,0,325,0.0,scm
3.5,98,0,325,0.0,scm
3.5,99,0,325,0.0,scm
3.75,0,3,325,0.009230769230769232,scm
3.75,1,1,325,0.003076923076923077,scm
3.75,2,2,325,0.006153846153846154,scm
3.75,3,4,325,0.012307692307692308,scm
3.75,4,2,325,0.006153846153846154,scm
3.75,5,1,325,0.003076923076923077,scm
3.75,6,2,325,0.006153846153846154,scm
3.75,7,1,325,0.003076923076923077,scm
3.75,8,1,325,0.003076923076923077,scm
3.75,9,2,325,0.006153846153846154,scm
3.75,10,3,325,0.009230769230769232,scm
3.75,11,2,325,0.006153846153846154,scm
3.75,12,0,325,0.0,scm
3.75,13,0,325,0.0,scm
3.75,14,1,325,0.003076923076923077,scm
3.75,15,0,325,0.0,scm
3.75,16,2,325,0.006153846153846154,scm
3.75,17,2,325,0.006153846153846154,scm
3.75,18,2,325,0.006153846153846154,scm
3.75,19,1,325,0.003076923076923077,scm
3.75,20,2,325,0.006153846153846154,scm
3.75,21,2,325,0.006153846153846154,scm
3.75,22,0,325,0.0,scm
3.75,23,1,325,0.003076923076923077,scm
3.75,24,0,325,0.0,scm
3.75,25,2,325,0.006153846153846154,scm
3.75,26,2,325,0.006153846153846154,scm
3.75,27,2,325,0.006153846153846154,scm
3.75,28,3,325,0.009230769230769232,scm
3.75,29,0,325,0.0,scm
3.75,30,0,325,0.0,scm
3.75,31,3,325,0.009230769230769232,scm
3.75,32,3,325,0.009230769230769232,scm
3.75,33,2,325,0.006153846153846154,scm
3.75,34,2,325,0.006153846153846154,scm
3.75,35,0,325,0.0,scm
3.75,36,0,325,0.0,scm
3.75,37,0,325,0.0,scm
3.75,38,1,325,0.003076923076923077,scm
3.75,39,3,325,0.009230769230769232,scm
3.75,40,0,325,0.0,scm
3.75,41,0,325,0.0,scm
3.75,42,1,325,0.003076923076923077,scm
3.75,43,0,325,0.0,scm
3.75,44,1,325,0.003076923076923077,scm
3.75,45,0,325,0.0,scm
3.75,46,1,325,0.003076923076923077,scm
3.75,47,1,325,0.003076923076923077,scm
3.75,48,0,325,0.0,scm
3.75,49,1,325,0.003076923076923077,scm
3.75,50,3,325,0.009230769230769232,scm
3.75,51,1,325,0.003076923076923077,scm
3.75,52,0,325,0.0,scm
3.75,53,1,325,0.003076923076923077,scm
3.75,54,2,325,0.006153846153846154,scm
3.75,55,1,325,0.003076923076923077,scm
3.75,56,1,325,0.003076923076923077,scm
3.75,57,1,325,0.003076923076923077,scm
3.75,58,0,325,0.0,scm
3.75,59,0,325,0.0,scm
3.75,60,2,325,0.006153846153846154,scm
3.75,61,1,325,0.003076923076923077,scm
3.75,62,1,325,0.003076923076923077,scm
3.75,63,1,325,0.003076923076923077,scm
3.75,64,1,325,0.003076923076923077,scm
3.75,65,1,325,0.003076923076923077,scm
3.75,66,1,325,0.003076923076923077,scm
3.75,67,0,325,0.0,scm
3.75,68,2,325,0.006153846153846154,scm
3.75,69,0,325,0.0,scm
3.75,70,0,325,0.0,scm
3.75,71,0,325,0.0,scm
3.75,72,0,325,0.0,scm
3.75,73,0,325,0.0,scm
3.75,74,0,325,0.0,scm
3.75,75,1,325,0.003076923076923077,scm
3.75,76,0,325,0.0,scm
3.75,77,1,325,0.003076923076923077,scm
3.75,78,0,325,0.0,scm
3.75,79,0,325,0.0,scm
3.75,80,0,325,0.0,scm
3.75,81,0,325,0.0,scm
3.75,82,1,325,0.003076923076923077,scm
3.75,83,2,325,0.006153846153846154,scm
3.75,84,0,325,0.0,scm
3.75,85,0,325,0.0,scm
3.75,86,0,325,0.0,scm
3.75,87,1,325,0.003076923076923077,scm
3.75,88,0,325,0.0,scm
3.75,89,0,325,0.0,scm
3.75,90,0,325,0.0,scm
3.75,91,0,325,0.0,scm
3.75,92,0,325,0.0,scm
3.75,93,0,325,0.0,scm
3.75,94,0,325,0.0,scm
3.75,95,0,325,0.0,scm
3.75,96,1,325,0.003076923076923077,scm
3.75,97,0,325,0.0,scm
3.75,98,0,325,0.0,scm
3.75,99,0,325,0.0,scm
4.0,0,5,325,0.015384615384615385,scm
4.0,1,5,325,0.015384615384615385,scm
4.0,2,3,325,0.009230769230769232,scm
4.0,3,4,325,0.012307692307692308,scm
4.0,4,4,325,0.012307692307692308,scm
4.0,5,2,325,0.006153846153846154,scm
4.0,6,2,325,0.006153846153846154,scm
4.0,7,2,325,0.006153846153846154,scm
4.0,8,4,325,0.012307692307692308,scm
4.0,9,4,325,0.012307692307692308,scm
4.0,10,5,325,0.015384615384615385,scm
4.0,11,4,325,0.012307692307692308,scm
4.0,12,4,325,0.012307692307692308,scm
4.0,13,3,325,0.009230769230769232,scm
4.0,14,3,325,0.009230769230769232,scm
4.0,15,2,325,0.006153846153846154,scm
4.0,16,3,325,0.009230769230769232,scm
4.0,17,3,325,0.009230769230769232,scm
4.0,18,5,325,0.015384615384615385,scm
4.0,19,3,325,0.009230769230769232,scm
4.0,20,2,325,0.006153846153846154,scm
4.0,21,7,325,0.021538461538461538,scm
4.0,22,1,325,0.003076923076923077,scm
4.0,23,5,325,0.015384615384615385,scm
4.0,24,1,325,0.003076923076923077,scm
4.0,25,5,325,0.015384615384615385,scm
4.0,26,3,325,0.009230769230769232,scm
4.0,27,3,325,0.009230769230769232,scm
4.0,28,4,325,0.012307692307692308,scm
4.0,29,2,325,0.006153846153846154,scm
4.0,30,0,325,0.0,scm
4.0,31,3,325,0.009230769230769232,scm
4.0,32,3,325,0.009230769230769232,scm
4.0,33,5,325,0.015384615384615385,scm
4.0,34,2,325,0.006153846153846154,scm
4.0,35,1,325,0.003076923076923077,scm
4.0,36,1,325,0.003076923076923077,scm
4.0,37,1,325,0.003076923076923077,scm
4.0,38,6,325,0.018461538461538463,scm
4.0,39,4,325,0.012307692307692308,scm
4.0,40,0,325,0.0,scm
4.0,41,1,325,0.003076923076923077,scm
4.0,42,3,325,0.009230769230769232,scm
4.0,43,0,325,0.0,scm
4.0,44,2,325,0.006153846153846154,scm
4.0,45,2,325,0.006153846153846154,scm
4.0,46,1,325,0.003076923076923077,scm
4.0,47,3,325,0.009230769230769232,scm
4.0,48,1,325,0.003076923076923077,scm
4.0,49,1,325,0.003076923076923077,scm
4.0,50,4,325,0.012307692307692308,scm
4.0,51,1,325,0.003076923076923077,scm
4.0,52,1,325,0.003076923076923077,scm
4.0,53,1,325,0.003076923076923077,scm
4.0,54,3,325,0.009230769230769232,scm
4.0,55,3,325,0.009230769230769232,scm
4.0,56,1,325,0.003076923076923077,scm
4.0,57,1,325,0.003076923076923077,scm
4.0,58,0,325,0.0,scm
4.0,59,0,325,0.0,scm
4.0,60,3,325,0.009230769230769232,scm
4.0,61,1,325,0.003076923076923077,scm
4.0,62,1,325,0.003076923076923077,scm
4.0,63,2,325,0.006153846153846154,scm
4.0,64,1,325,0.003076923076923077,scm
4.0,65,1,325,0.003076923076923077,scm
4.0,66,2,325,0.006153846153846154,scm
4.0,67,1,325,0.003076923076923077,scm
4.0,68,4,325,0.012307692307692308,scm
4.0,69,0,325,0.0,scm
4.0,70,1,325,0.003076923076923077,scm
4.0,71,0,325,0.0,scm
4.0,72,2,325,0.006153846153846154,scm
4.0,73,0,325,0.0,scm
4.0,74,1,325,0.003076923076923077,scm
4.0,75,1,325,0.003076923076923077,scm
4.0,76,0,325,0.0,scm
4.0,77,2,325,0.006153846153846154,scm
4.0,78,3,325,0.009230769230769232,scm
4.0,79,0,325,0.0,scm
4.0,80,0,325,0.0,scm
4.0,81,1,325,0.003076923076923077,scm
4.0,82,1,325,0.003076923076923077,scm
4.0,83,2,325,0.006153846153846154,scm
4.0,84,1,325,0.003076923076923077,scm
4.0,85,0,325,0.0,scm
4.0,86,2,325,0.006153846153846154,scm
4.0,87,2,325,0.006153846153846154,scm
4.0,88,0,325,0.0,scm
4.0,89,0,325,0.0,scm
4.0,90,0,325,0.0,scm
4.0,91,0,325,0.0,scm
4.0,92,1,325,0.003076923076923077,scm
4.0,93,0,325,0.0,scm
4.0,94,0,325,0.0,scm
4.0,95,0,325,0.0,scm
4.0,96,1,325,0.003076923076923077,scm
4.0,97,0,325,0.0,scm
4.0,98,0,325,0.0,scm
4.0,99,0,325,0.0,scm
4.25,0,7,325,0.021538461538461538,scm
4.25,1,6,325,0.018461538461538463,scm
4.25,2,5,325,0.015384615384615385,scm
4.25,3,7,325,0.021538461538461538,scm
4.25,4,5,325,0.015384615384615385,scm
4.25,5,2,325,0.006153846153846154,scm
4.25,6,4,325,0.012307692307692308,scm
4.25,7,3,325,0.009230769230769232,scm
4.25,8,6,325,0.018461538461538463,scm
4.25,9,9,325,0.027692307692307693,scm
4.25,10,7,325,0.021538461538461538,scm
4.25,11,6,325,0.018461538461538463,scm
4.25,12,5,325,0.015384615384615385,scm
4.25,13,3,325,0.009230769230769232,scm
4.25,14,4,325,0.012307692307692308,scm
4.25,15,3,325,0.009230769230769232,scm
4.25,16,6,325,0.018461538461538463,scm
4.25,17,4,325,0.012307692307692308,scm
4.25,18,5,325,0.015384615384615385,scm
4.25,19,4,325,0.012307692307692308,scm
4.25,20,4,325,0.012307692307692308,scm
4.25,21,8,325,0.024615384615384615,scm
4.25,22,5,325,0.015384615384615385,scm
4.25,23,9,325,0.027692307692307693,scm
4.25,24,3,325,0.009230769230769232,scm
4.25,25,6,325,0.018461538461538463,scm
4.25,26,6,325,0.018461538461538463,scm
4.25,27,5,325,0.015384615384615385,scm
4.25,28,6,325,0.018461538461538463,scm
4.25,29,6,325,0.018461538461538463,scm
4.25,30,2,325,0.006153846153846154,scm
4.25,31,4,325,0.012307692307692308,scm
4.25,32,4,325,0.012307692307692308,scm
4.25,33,7,325,0.021538461538461538,scm
4.25,34,3,325,0.009230769230769232,scm
4.25,35,4,325,0.012307692307692308,scm
4.25,36,2,325,0.006153846153846154,scm
4.25,37,3,325,0.009230769230769232,scm
4.25,38,9,325,0.027692307692307693,scm
4.25,39,5,325,0.015384615384615385,scm
4.25,40,1,325,0.003076923076923077,scm
4.25,41,1,325,0.003076923076923077,scm
4.25,42,3,325,0.009230769230769232,scm
4.25,43,1,325,0.003076923076923077,scm
4.25,44,2,325,0.006153846153846154,scm
4.25,45,3,325,0.009230769230769232,scm
4.25,46,2,325,0.006153846153846154,scm
4.25,47,4,325,0.012307692307692308,scm
4.25,48,3,325,0.009230769230769232,scm
4.25,49,2,325,0.006153846153846154,scm
4.25,50,5,325,0.015384615384615385,scm
4.25,51,2,325,0.006153846153846154,scm
4.25,52,3,325,0.009230769230769232,scm
4.25,53,2,325,0.006153846153846154,scm
4.25,54,4,325,0.012307692307692308,scm
4.25,55,4,325,0.012307692307692308,scm
4.25,56,1,325,0.003076923076923077,scm
4.25,57,1,325,0.003076923076923077,scm
4.25,58,1,325,0.003076923076923077,scm
4.25,59,0,325,0.0,scm
4.25,60,5,325,0.015384615384615385,scm
4.25,61,1,325,0.003076923076923077,scm
4.25,62,1,325,0.003076923076923077,scm
4.25,63,2,325,0.006153846153846154,scm
4.25,64,4,325,0.012307692307692308,scm
4.25,65,1,325,0.003076923076923077,scm
4.25,66,2,325,0.006153846153846154,scm
4.25,67,1,325,0.003076923076923077,scm
4.25,68,4,325,0.012307692307692308,scm
4.25,69,0,325,0.0,scm
4.25,70,1,325,0.003076923076923077,scm
4.25,71,0,325,0.0,scm
4.25,72,2,325,0.006153846153846154,scm
4.25,73,1,325,0.003076923076923077,scm
4.25,74,1,325,0.003076923076923077,scm
4.25,75,3,325,0.009230769230769232,scm
4.25,76,1,325,0.003076923076923077,scm
4.25,77,2,325,0.006153846153846154,scm
